image_name,image_idx,low lum,avg lum,high lum,red,yellow,green,blue,magenta,labels
D:/HDRplus_dataset/train/input/4WBR_20150502_144810_261.jpg,915,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/4WBR_20150502_152105_619.jpg,916,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/4WBR_20150502_152841_459.jpg,917,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/4WBR_20150502_165900_869.jpg,925,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/4WBR_20150502_171108_123.jpg,927,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/4WBR_20150502_190224_916.jpg,934,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/4WBR_20150502_191337_534.jpg,935,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/4WBR_20150502_191821_096.jpg,936,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/4WBR_20150503_180007_325.jpg,940,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/4WBR_20150507_201013_350.jpg,947,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/4WBR_20150516_111926_396.jpg,961,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/4WBR_20150516_112748_501.jpg,962,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/4WBR_20150516_113244_247.jpg,963,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/4WBR_20150524_115523_978.jpg,970,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/4WBR_20150524_120506_513.jpg,971,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/4WBR_20150524_120832_588.jpg,972,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/4WBR_20150524_121604_395.jpg,973,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/4WBR_20150524_130752_432.jpg,981,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/4WBR_20150524_143536_300.jpg,985,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141005_142118_633.jpg,998,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141005_144419_100.jpg,999,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141005_153043_735.jpg,1000,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141006_101403_693.jpg,1006,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141006_105345_373.jpg,1009,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141006_105454_336.jpg,1010,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141006_105630_549.jpg,1011,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141006_113801_091.jpg,1013,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141007_065940_018.jpg,1036,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141007_071115_671.jpg,1038,0,0,1,0,1,0,1,1,0
D:/HDRplus_dataset/train/input/5a9e_20141007_123014_959.jpg,1042,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141007_125055_698.jpg,1044,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141007_173530_483.jpg,1049,0,0,1,1,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141007_173602_240.jpg,1050,0,0,1,0,1,0,1,1,0
D:/HDRplus_dataset/train/input/5a9e_20141008_110242_625.jpg,1052,0,0,1,1,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141008_114253_363.jpg,1053,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141008_114426_094.jpg,1054,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141008_114608_936.jpg,1055,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141008_114756_961.jpg,1056,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141008_135656_260.jpg,1059,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141009_121957_175.jpg,1061,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141009_122750_726.jpg,1063,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141009_133737_056.jpg,1064,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141009_143704_037.jpg,1065,0,0,1,1,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141009_150027_378.jpg,1066,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141009_173412_059.jpg,1067,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20141010_173648_475.jpg,1068,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/5a9e_20150327_135949_658.jpg,1082,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/5a9e_20150328_160846_095.jpg,1097,0,0,1,1,1,0,1,1,0
D:/HDRplus_dataset/train/input/5a9e_20150328_164116_926.jpg,1104,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/5a9e_20150405_134840_455.jpg,1155,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/62CL_20150124_201237_840.jpg,1159,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/62CL_20150213_171156_704.jpg,1161,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/62CL_20150213_172409_745.jpg,1163,0,0,1,0,1,1,1,0,0
D:/HDRplus_dataset/train/input/62CL_20150213_173422_334.jpg,1165,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/62CL_20150213_173616_992.jpg,1166,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/62CL_20150215_164323_108.jpg,1173,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/62CL_20150215_175353_555.jpg,1176,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/6FHF_20150303_114042_939.jpg,1191,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/6FHF_20150303_114347_248.jpg,1193,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6FHF_20150303_115853_902.jpg,1198,0,0,1,0,1,1,1,0,0
D:/HDRplus_dataset/train/input/6FHF_20150303_164407_334.jpg,1208,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6FHF_20150303_165421_129.jpg,1213,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/6FHF_20150303_170301_890.jpg,1215,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/6FHF_20150303_170433_604.jpg,1216,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/6FHF_20150303_170547_585.jpg,1217,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/6FHF_20150303_171347_212.jpg,1221,0,0,1,0,0,1,0,0,-1
D:/HDRplus_dataset/train/input/6FHF_20150307_110351_470.jpg,1230,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/6FHF_20150307_141508_553.jpg,1238,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/6FHF_20150307_144700_454.jpg,1240,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6FHF_20150331_120656_949.jpg,1262,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/6FHF_20150331_120806_002.jpg,1263,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6FHF_20150331_120940_991.jpg,1264,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150307_132809_521.jpg,1269,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150307_133019_716.jpg,1271,0,0,1,1,1,1,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150307_143129_568.jpg,1279,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150307_163718_374.jpg,1288,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150307_163855_834.jpg,1290,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150307_163944_816.jpg,1291,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150307_164033_026.jpg,1292,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/6G7M_20150307_164205_458.jpg,1293,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150307_164429_082.jpg,1294,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150307_164518_474.jpg,1295,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/6G7M_20150307_164618_967.jpg,1296,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/6G7M_20150307_164729_482.jpg,1297,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150307_164954_725.jpg,1298,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/6G7M_20150307_165544_629.jpg,1299,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150308_142824_049.jpg,1303,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150313_180732_465.jpg,1313,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150314_155743_909.jpg,1318,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150314_155807_295.jpg,1319,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150314_155841_086.jpg,1320,0,0,1,0,1,1,1,0,0
D:/HDRplus_dataset/train/input/6G7M_20150314_163730_696.jpg,1322,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/6G7M_20150321_121804_401.jpg,1329,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/6G7M_20150321_122134_942.jpg,1330,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150321_122503_254.jpg,1331,0,0,1,0,1,1,1,0,0
D:/HDRplus_dataset/train/input/6G7M_20150321_124154_288.jpg,1333,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/6G7M_20150321_124944_821.jpg,1334,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150321_130833_545.jpg,1339,0,0,1,0,1,1,1,0,0
D:/HDRplus_dataset/train/input/6G7M_20150321_131546_612.jpg,1341,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150321_140506_388.jpg,1354,0,0,1,0,1,1,1,0,0
D:/HDRplus_dataset/train/input/6G7M_20150321_142733_882.jpg,1356,0,0,1,0,1,1,1,0,0
D:/HDRplus_dataset/train/input/6G7M_20150321_153955_393.jpg,1365,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150321_184320_157.jpg,1367,0,0,1,0,1,1,1,0,0
D:/HDRplus_dataset/train/input/6G7M_20150328_145451_575.jpg,1407,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150328_154406_315.jpg,1408,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150328_155142_128.jpg,1410,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150328_160145_189.jpg,1413,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150328_161605_904.jpg,1419,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150328_162917_997.jpg,1420,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150328_165555_633.jpg,1426,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150328_170257_917.jpg,1428,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150328_170953_945.jpg,1430,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150328_174816_730.jpg,1439,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150328_191742_136.jpg,1445,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/6G7M_20150328_194343_379.jpg,1447,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150403_181933_693.jpg,1472,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150404_140613_655.jpg,1491,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150404_180115_918.jpg,1493,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150408_110030_582.jpg,1495,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150409_065235_624.jpg,1500,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/6G7M_20150421_121002_835.jpg,1560,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/c1b1_20150115_172542_156.jpg,1565,0,0,1,1,1,0,0,0,0
D:/HDRplus_dataset/train/input/c1b1_20150115_172551_734.jpg,1566,0,0,1,0,1,0,1,1,0
D:/HDRplus_dataset/train/input/c1b1_20150312_132521_894.jpg,1579,0,0,1,1,0,0,0,1,0
D:/HDRplus_dataset/train/input/c1b1_20150424_192955_365.jpg,1610,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/J6VL_20150312_122931_660.jpg,1615,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/J6VL_20150312_143025_752.jpg,1617,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/J6VL_20150312_143810_432.jpg,1619,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/J6VL_20150312_153543_764.jpg,1622,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/J6VL_20150312_153630_516.jpg,1623,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/J6VL_20150313_125718_326.jpg,1629,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/J6VL_20150917_150743_926.jpg,1630,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/J6VL_20150918_191516_946.jpg,1631,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/J6ZC_20150408_151616_258.jpg,1636,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/J6ZC_20150408_180019_950.jpg,1649,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/J6ZC_20150408_180208_452.jpg,1650,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/JN34_20150319_181318_697.jpg,1660,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/JN34_20150319_183334_317.jpg,1661,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/JN34_20150319_183349_914.jpg,1662,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/JN34_20150319_184622_115.jpg,1665,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/JN34_20150321_145120_500.jpg,1667,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/JN34_20150324_113032_513.jpg,1668,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/JN34_20150324_115405_813.jpg,1670,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/JN34_20150324_120600_100.jpg,1671,0,0,1,0,0,0,0,1,0
D:/HDRplus_dataset/train/input/JN34_20150324_141124_427.jpg,1672,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/JN34_20150324_144437_178.jpg,1674,0,0,1,0,1,0,1,0,0
D:/HDRplus_dataset/train/input/JN34_20150324_145544_208.jpg,1675,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/JN34_20150324_145957_989.jpg,1676,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/JN34_20150328_172829_127.jpg,1678,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/JN34_20150328_174103_642.jpg,1679,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/JN34_20150328_180912_562.jpg,1680,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/JN34_20150328_181028_350.jpg,1681,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/JN34_20150328_181324_374.jpg,1682,0,0,1,0,1,0,0,0,0
D:/HDRplus_dataset/train/input/JN34_20150328_181615_759.jpg,1683,0,0,1,0,1,1,0,0,0
D:/HDRplus_dataset/train/input/0039_20141005_140151_779.jpg,6,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0039_20141005_144507_521.jpg,9,0,1,0,0,1,1,1,0,1
D:/HDRplus_dataset/train/input/0039_20141005_193418_549.jpg,15,0,1,0,0,0,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141006_101759_294.jpg,16,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141006_105727_140.jpg,22,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141006_110123_146.jpg,23,0,1,0,0,1,1,0,0,1
D:/HDRplus_dataset/train/input/0039_20141006_113515_617.jpg,26,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141006_135436_066.jpg,32,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141006_152029_108.jpg,33,0,1,0,0,1,1,0,0,1
D:/HDRplus_dataset/train/input/0039_20141006_153624_837.jpg,35,0,1,0,0,0,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141006_154144_532.jpg,36,0,1,0,0,0,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141006_155258_959.jpg,37,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141006_213459_384.jpg,45,0,1,0,0,0,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141007_070125_629.jpg,48,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0039_20141007_070926_595.jpg,51,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141007_105916_593.jpg,52,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141007_124206_275.jpg,53,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141007_130619_273.jpg,55,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141007_134924_074.jpg,57,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141007_153327_217.jpg,62,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141007_153504_788.jpg,63,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0039_20141007_153547_251.jpg,64,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141007_154031_450.jpg,65,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141007_155102_668.jpg,66,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0039_20141007_155149_962.jpg,67,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0039_20141007_160252_163.jpg,68,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0039_20141007_160400_337.jpg,69,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0039_20141007_160643_480.jpg,70,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0039_20141007_161229_578.jpg,73,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0039_20141007_173853_409.jpg,77,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0039_20141008_114715_039.jpg,90,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141008_182606_988.jpg,104,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0039_20141008_183430_454.jpg,108,0,1,0,1,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141008_195913_816.jpg,117,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141009_145444_968.jpg,130,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0039_20141009_163918_553.jpg,139,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141009_173824_504.jpg,143,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141010_144402_256.jpg,163,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0039_20141010_150928_913.jpg,165,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0039_20141010_181002_311.jpg,180,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0039_20141010_181155_937.jpg,181,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0043_20160827_195509_723.jpg,189,0,1,0,1,0,0,1,0,1
D:/HDRplus_dataset/train/input/0043_20160830_112830_923.jpg,191,0,1,0,1,0,0,1,1,1
D:/HDRplus_dataset/train/input/0043_20161006_165929_370.jpg,199,0,1,0,1,0,0,1,1,1
D:/HDRplus_dataset/train/input/0043_20161029_142336_168.jpg,201,0,1,0,1,0,0,1,1,1
D:/HDRplus_dataset/train/input/0080_20141101_180111_570.jpg,210,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0094_20150411_150406_891.jpg,219,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0094_20150411_150646_632.jpg,220,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/0094_20150412_142353_605.jpg,234,0,1,0,0,0,1,1,0,1
D:/HDRplus_dataset/train/input/0094_20150412_180229_277.jpg,248,0,1,0,0,1,1,1,0,1
D:/HDRplus_dataset/train/input/0094_20150412_180524_167.jpg,249,0,1,0,0,1,1,1,0,1
D:/HDRplus_dataset/train/input/0218_20141102_111848_251.jpg,261,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/0543_20150918_175650_498.jpg,280,0,1,0,0,0,0,1,0,1
D:/HDRplus_dataset/train/input/0543_20150918_175726_838.jpg,281,0,1,0,0,0,0,1,0,1
D:/HDRplus_dataset/train/input/0919_20150904_212734_864.jpg,286,0,1,0,1,0,0,1,0,1
D:/HDRplus_dataset/train/input/0919_20150904_212839_197.jpg,287,0,1,0,1,0,0,1,0,1
D:/HDRplus_dataset/train/input/0919_20150904_212953_999.jpg,288,0,1,0,1,0,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150607_142116_127.jpg,328,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150612_135638_565.jpg,335,0,1,0,1,1,0,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150612_194034_873.jpg,339,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150613_085607_701.jpg,354,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150613_091130_976.jpg,356,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150613_091501_684.jpg,357,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150613_094118_576.jpg,363,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150613_095504_183.jpg,367,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150615_050210_628.jpg,376,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150615_151529_869.jpg,377,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150615_190122_828.jpg,379,0,1,0,0,1,1,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150615_190619_266.jpg,381,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150616_162650_961.jpg,385,0,1,0,0,1,1,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150616_172456_439.jpg,386,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150616_172624_510.jpg,387,0,1,0,0,0,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150616_172725_159.jpg,388,0,1,0,0,1,1,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150616_172824_508.jpg,389,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150616_181545_040.jpg,391,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150616_183107_125.jpg,392,0,1,0,0,1,1,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150617_171453_776.jpg,397,0,1,0,0,1,1,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150619_210528_151.jpg,398,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150621_125459_047.jpg,399,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150621_131620_657.jpg,402,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150621_132030_737.jpg,403,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150622_205120_825.jpg,406,0,1,0,1,1,0,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150622_210007_844.jpg,407,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150625_052546_165.jpg,409,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150625_150159_758.jpg,413,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150626_154000_192.jpg,423,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150626_160809_208.jpg,431,0,1,0,0,0,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150626_164139_926.jpg,433,0,1,0,0,1,1,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150627_134328_841.jpg,434,0,1,0,0,0,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150703_122428_806.jpg,449,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150703_123007_043.jpg,450,0,1,0,0,1,1,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150703_135736_723.jpg,452,0,1,0,0,0,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150703_135824_170.jpg,453,0,1,0,0,1,1,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150705_191438_366.jpg,454,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150706_151648_523.jpg,455,0,1,0,0,1,1,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150721_134354_428.jpg,463,0,1,0,0,1,0,0,0,1
D:/HDRplus_dataset/train/input/33TJ_20150722_203408_641.jpg,472,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150723_141140_263.jpg,477,0,1,0,0,1,0,1,0,1
D:/HDRplus_dataset/train/input/33TJ_20150723_165054_019.jpg,483,0,1,0,0,1,0,0,0,1
