image_name,image_idx,categories,attributes
D:/HDRplus_dataset/train/input/33TJ_20150626_104142_520.jpg,417,synagogue/outdoor#church/outdoor#church/indoor#arch#museum/outdoo,man-made#no horizon#natural light#vertical components#praying#touring#open area#symmetrical#glass#age
D:/HDRplus_dataset/train/input/33TJ_20150626_104554_024.jpg,418,church/indoor#arch#church/outdoor#throne_room#synagogue/outdoo,no horizon#man-made#enclosed area#vertical components#praying#indoor lighting#touring#symmetrical#congregating#natural ligh
D:/HDRplus_dataset/train/input/33TJ_20150626_104742_529.jpg,419,church/indoor#entrance_hall#natural_history_museum#throne_room#elevator_shaf,enclosed area#man-made#no horizon#indoor lighting#praying#vertical components#symmetrical#glossy#congregating#tourin
D:/HDRplus_dataset/train/input/33TJ_20150626_104946_496.jpg,420,church/indoor#arch#church/outdoor#entrance_hall#synagogue/outdoo,no horizon#man-made#enclosed area#vertical components#praying#indoor lighting#glass#symmetrical#touring#natural ligh
D:/HDRplus_dataset/train/input/33TJ_20150626_105108_139.jpg,421,church/indoor#arch#church/outdoor#airplane_cabin#cockpi,enclosed area#man-made#no horizon#praying#indoor lighting#vertical components#glass#symmetrical#congregating#tourin
D:/HDRplus_dataset/train/input/33TJ_20150626_105605_986.jpg,422,church/indoor#arch#entrance_hall#synagogue/outdoor#throne_roo,man-made#no horizon#enclosed area#praying#vertical components#indoor lighting#glass#symmetrical#touring#congregatin
D:/HDRplus_dataset/train/input/33TJ_20150626_154000_192.jpg,423,synagogue/outdoor#church/outdoor#tower#mausoleum#arc,man-made#natural light#vertical components#open area#touring#no horizon#praying#aged#brick#cloud
D:/HDRplus_dataset/train/input/33TJ_20150626_154652_783.jpg,424,church/indoor#arch#arcade#entrance_hall#synagogue/outdoo,man-made#no horizon#enclosed area#vertical components#praying#indoor lighting#symmetrical#glossy#touring#natural ligh
D:/HDRplus_dataset/train/input/33TJ_20150626_155034_128.jpg,425,church/indoor#arcade#entrance_hall#arch#throne_roo,man-made#no horizon#enclosed area#vertical components#praying#indoor lighting#symmetrical#touring#semi-enclosed area#gloss
D:/HDRplus_dataset/train/input/33TJ_20150626_155352_601.jpg,426,church/indoor#throne_room#entrance_hall#elevator_shaft#alle,no horizon#man-made#enclosed area#indoor lighting#vertical components#congregating#spectating#praying#horizontal components#natural ligh
D:/HDRplus_dataset/train/input/33TJ_20150626_155831_004.jpg,427,church/indoor#throne_room#entrance_hall#arch#burial_chambe,enclosed area#man-made#no horizon#praying#congregating#vertical components#indoor lighting#wood#symmetrical#socializin
D:/HDRplus_dataset/train/input/33TJ_20150626_155924_971.jpg,428,church/indoor#alcove#burial_chamber#arch#church/outdoo,man-made#no horizon#enclosed area#praying#vertical components#aged#symmetrical#touring#brick#marbl
D:/HDRplus_dataset/train/input/33TJ_20150626_160142_508.jpg,429,church/indoor#throne_room#arch#burial_chamber#entrance_hal,no horizon#man-made#enclosed area#praying#vertical components#congregating#wood#socializing#indoor lighting#glas
D:/HDRplus_dataset/train/input/33TJ_20150626_160345_848.jpg,430,church/indoor#arch#church/outdoor#throne_room#entrance_hal,no horizon#man-made#enclosed area#vertical components#praying#indoor lighting#natural light#trees#glass#symmetrica
D:/HDRplus_dataset/train/input/33TJ_20150626_160809_208.jpg,431,church/indoor#synagogue/outdoor#burial_chamber#church/outdoor#alcov,man-made#no horizon#enclosed area#praying#vertical components#symmetrical#natural light#aged#touring#woo
D:/HDRplus_dataset/train/input/33TJ_20150626_160944_379.jpg,432,church/indoor#burial_chamber#entrance_hall#church/outdoor#arc,enclosed area#no horizon#man-made#indoor lighting#praying#symmetrical#vertical components#touring#dry#gloss
D:/HDRplus_dataset/train/input/33TJ_20150626_164139_926.jpg,433,ruin#church/outdoor#temple/asia#forest/broadleaf#castl,natural light#open area#man-made#no horizon#trees#foliage#touring#leaves#vertical components#vegetatio
D:/HDRplus_dataset/train/input/33TJ_20150627_134328_841.jpg,434,alcove#museum/indoor#burial_chamber#throne_room#clean_roo,no horizon#enclosed area#man-made#indoor lighting#praying#working#shopping#aged#horizontal components#cluttered spac
D:/HDRplus_dataset/train/input/33TJ_20150627_144227_961.jpg,435,clean_room#natural_history_museum#operating_room#beauty_salon#dressing_roo,no horizon#enclosed area#man-made#indoor lighting#cloth#working#socializing#foliage#vegetation#leave
D:/HDRplus_dataset/train/input/33TJ_20150627_145308_574.jpg,436,elevator_lobby#artists_loft#museum/indoor#corridor#elevator/doo,no horizon#enclosed area#man-made#cloth#indoor lighting#glossy#wood#natural light#vertical components#exercis
D:/HDRplus_dataset/train/input/33TJ_20150627_152439_197.jpg,437,entrance_hall#natural_history_museum#arcade#shopping_mall/indoor#airport_termina,man-made#no horizon#enclosed area#socializing#cloth#indoor lighting#glass#congregating#vertical components#natural ligh
D:/HDRplus_dataset/train/input/33TJ_20150627_162903_283.jpg,438,jail_cell#bow_window/indoor#burial_chamber#dorm_room#church/indoo,enclosed area#no horizon#man-made#cloth#reading#glass#wood#vertical components#indoor lighting#trainin
D:/HDRplus_dataset/train/input/33TJ_20150628_162357_341.jpg,439,beer_hall#pub/indoor#basement#dressing_room#coffee_sho,enclosed area#no horizon#indoor lighting#man-made#cloth#socializing#wood#eating#reading#gloss
D:/HDRplus_dataset/train/input/33TJ_20150628_211117_139.jpg,440,street#crosswalk#bazaar/outdoor#downtown#alle,man-made#no horizon#driving#asphalt#indoor lighting#biking#pavement#socializing#transporting#vertical component
D:/HDRplus_dataset/train/input/33TJ_20150628_214649_118.jpg,441,skyscraper#tower#downtown#hotel/outdoor#server_roo,man-made#no horizon#vertical components#open area#indoor lighting#natural light#enclosed area#metal#clouds#glas
D:/HDRplus_dataset/train/input/33TJ_20150628_214818_480.jpg,442,downtown#skyscraper#elevator_shaft#hotel/outdoor#construction_sit,no horizon#man-made#enclosed area#indoor lighting#vertical components#horizontal components#glossy#glass#metal#workin
D:/HDRplus_dataset/train/input/33TJ_20150628_215123_529.jpg,443,skyscraper#downtown#ice_skating_rink/outdoor#construction_site#server_roo,man-made#no horizon#vertical components#indoor lighting#enclosed area#open area#natural light#aged#metal#gloss
D:/HDRplus_dataset/train/input/33TJ_20150629_213621_720.jpg,444,beer_hall#pub/indoor#restaurant#bar#dining_hal,no horizon#enclosed area#man-made#indoor lighting#socializing#eating#cloth#wood#congregating#workin
D:/HDRplus_dataset/train/input/33TJ_20150701_211925_591.jpg,445,forest/broadleaf#forest_path#picnic_area#lawn#campsit,no horizon#trees#natural light#open area#foliage#vegetation#leaves#natural#grass#campin
D:/HDRplus_dataset/train/input/33TJ_20150702_142711_550.jpg,446,forest_road#highway#forest_path#desert_road#field_roa,natural light#open area#trees#foliage#vegetation#leaves#natural#biking#driving#no horizo
D:/HDRplus_dataset/train/input/33TJ_20150702_194358_293.jpg,447,courthouse#embassy#library/outdoor#synagogue/outdoor#mansio,man-made#natural light#open area#vertical components#no horizon#sunny#touring#brick#clouds#glas
D:/HDRplus_dataset/train/input/33TJ_20150702_212720_350.jpg,448,kennel/outdoor#sandbox#shed#stable#law,natural light#man-made#no horizon#open area#grass#vegetation#foliage#trees#leaves#sunn
D:/HDRplus_dataset/train/input/33TJ_20150703_122428_806.jpg,449,watering_hole#corral#racecourse#arena/rodeo#far,natural light#open area#man-made#sunny#trees#foliage#far-away horizon#no horizon#dirt#dr
D:/HDRplus_dataset/train/input/33TJ_20150703_123007_043.jpg,450,watering_hole#lock_chamber#corral#stable#water_par,natural light#man-made#open area#no horizon#sunny#still water#trees#foliage#moist#swimmin
D:/HDRplus_dataset/train/input/33TJ_20150703_132349_142.jpg,451,swimming_hole#archaelogical_excavation#excavation#trench#tundr,natural light#open area#sunny#trees#natural#dirt#foliage#no horizon#vegetation#dr
D:/HDRplus_dataset/train/input/33TJ_20150703_135736_723.jpg,452,trench#archaelogical_excavation#landfill#bamboo_forest#rope_bridg,natural light#no horizon#open area#dirt#dirty#man-made#rugged scene#dry#foliage#tree
D:/HDRplus_dataset/train/input/33TJ_20150703_135824_170.jpg,453,tree_house#zen_garden#campsite#shed#japanese_garde,natural light#no horizon#foliage#man-made#leaves#trees#open area#vegetation#shrubbery#sunn
D:/HDRplus_dataset/train/input/33TJ_20150705_191438_366.jpg,454,boat_deck#raft#lock_chamber#pier#canal/natura,natural light#boating#open area#man-made#swimming#still water#moist#diving#no horizon#transportin
D:/HDRplus_dataset/train/input/33TJ_20150706_151648_523.jpg,455,waterfall#swimming_hole#hot_spring#creek#grott,natural light#no horizon#open area#natural#running water#trees#moist#foliage#rugged scene#leave
D:/HDRplus_dataset/train/input/33TJ_20150720_212353_054.jpg,456,porch#balcony/interior#campus#driveway#playgroun,man-made#natural light#no horizon#open area#trees#grass#foliage#cloth#vegetation#playin
D:/HDRplus_dataset/train/input/33TJ_20150720_212543_415.jpg,457,gas_station#parking_lot#residential_neighborhood#industrial_area#highwa,man-made#open area#natural light#driving#asphalt#pavement#transporting#trees#sunny#bikin
D:/HDRplus_dataset/train/input/33TJ_20150721_094604_503.jpg,458,residential_neighborhood#park#campus#picnic_area#golf_cours,open area#trees#natural light#foliage#vegetation#leaves#sunny#grass#man-made#pavemen
D:/HDRplus_dataset/train/input/33TJ_20150721_094743_761.jpg,459,bow_window/indoor#entrance_hall#porch#corridor#alcov,no horizon#man-made#natural light#enclosed area#wood#glass#trees#foliage#vertical components#leave
D:/HDRplus_dataset/train/input/33TJ_20150721_094859_877.jpg,460,golf_course#formal_garden#lawn#japanese_garden#balcony/interio,natural light#open area#trees#man-made#foliage#vegetation#grass#leaves#no horizon#sunn
D:/HDRplus_dataset/train/input/33TJ_20150721_115154_265.jpg,461,kitchen#sushi_bar#beauty_salon#restaurant_kitchen#wet_ba,enclosed area#no horizon#man-made#wood#indoor lighting#glass#eating#reading#glossy#socializin
D:/HDRplus_dataset/train/input/33TJ_20150721_115532_300.jpg,462,bow_window/indoor#porch#dorm_room#bus_interior#living_roo,no horizon#man-made#natural light#enclosed area#glass#wood#reading#soothing#trees#foliag
D:/HDRplus_dataset/train/input/33TJ_20150721_134354_428.jpg,463,parking_lot#residential_neighborhood#junkyard#embassy#stree,natural light#man-made#open area#driving#asphalt#sunny#clouds#transporting#biking#pavemen
D:/HDRplus_dataset/train/input/33TJ_20150721_140649_708.jpg,464,bowling_alley#ballroom#amusement_arcade#television_studio#airport_termina,enclosed area#no horizon#man-made#indoor lighting#socializing#cloth#glossy#congregating#working#plasti
D:/HDRplus_dataset/train/input/33TJ_20150721_180424_666.jpg,465,runway#landing_deck#airfield#highway#helipor,natural light#open area#far-away horizon#man-made#clouds#sunny#transporting#asphalt#driving#natura
D:/HDRplus_dataset/train/input/33TJ_20150722_152947_856.jpg,466,bookstore#hardware_store#department_store#shoe_shop#flea_market/indoo,enclosed area#no horizon#indoor lighting#man-made#working#shopping#cluttered space#waiting in line#socializing#congregatin
D:/HDRplus_dataset/train/input/33TJ_20150722_171315_319.jpg,467,loading_dock#jail_cell#alcove#burial_chamber#barndoo,no horizon#man-made#cloth#natural light#brick#enclosed area#vertical components#aged#competing#exercis
D:/HDRplus_dataset/train/input/33TJ_20150722_191632_517.jpg,468,bridge#viaduct#industrial_area#promenade#oilri,open area#natural light#man-made#far-away horizon#boating#clouds#sunny#metal#transporting#ocea
D:/HDRplus_dataset/train/input/33TJ_20150722_191744_245.jpg,469,lock_chamber#promenade#beach_house#balcony/interior#landing_dec,man-made#natural light#open area#far-away horizon#clouds#boating#transporting#sunny#ocean#no horizo
D:/HDRplus_dataset/train/input/33TJ_20150722_192704_564.jpg,470,balcony/interior#restaurant_patio#jail_cell#patio#porc,man-made#natural light#no horizon#enclosed area#reading#open area#cloth#boating#glass#eatin
D:/HDRplus_dataset/train/input/33TJ_20150722_193649_052.jpg,471,balcony/interior#restaurant_patio#beach_house#porch#boat_dec,man-made#natural light#enclosed area#boating#no horizon#wood#reading#ocean#eating#swimmin
D:/HDRplus_dataset/train/input/33TJ_20150722_203408_641.jpg,472,kennel/outdoor#jail_cell#server_room#shower#locker_roo,no horizon#man-made#enclosed area#horizontal components#natural light#vertical components#metal#indoor lighting#aged#gloss
D:/HDRplus_dataset/train/input/33TJ_20150722_222929_073.jpg,473,beer_hall#beer_garden#sushi_bar#restaurant#pub/indoo,no horizon#enclosed area#man-made#cloth#socializing#eating#indoor lighting#wood#congregating#workin
D:/HDRplus_dataset/train/input/33TJ_20150722_231948_210.jpg,474,skyscraper#downtown#village#slum#towe,man-made#no horizon#open area#indoor lighting#natural light#enclosed area#vertical components#trees#transporting#spectatin
D:/HDRplus_dataset/train/input/33TJ_20150722_232101_103.jpg,475,skyscraper#downtown#village#slum#industrial_are,man-made#no horizon#open area#natural light#indoor lighting#vertical components#enclosed area#clouds#cluttered space#transportin
D:/HDRplus_dataset/train/input/33TJ_20150722_232218_315.jpg,476,skyscraper#downtown#office_building#tower#industrial_are,man-made#no horizon#open area#vertical components#indoor lighting#natural light#enclosed area#far-away horizon#clouds#boatin
D:/HDRplus_dataset/train/input/33TJ_20150723_141140_263.jpg,477,residential_neighborhood#street#parking_garage/outdoor#phone_booth#bus_station/indoo,man-made#natural light#open area#driving#trees#asphalt#biking#pavement#foliage#leave
D:/HDRplus_dataset/train/input/33TJ_20150723_153920_674.jpg,478,street#boardwalk#promenade#crosswalk#plaz,man-made#natural light#open area#cloth#no horizon#sunny#socializing#touring#pavement#congregatin
D:/HDRplus_dataset/train/input/33TJ_20150723_154227_435.jpg,479,embassy#synagogue/outdoor#library/outdoor#courthouse#parking_garage/outdoo,man-made#natural light#no horizon#open area#vertical components#glass#trees#foliage#driving#cloud
D:/HDRplus_dataset/train/input/33TJ_20150723_155143_773.jpg,480,lock_chamber#canal/urban#promenade#dam#beach_hous,man-made#natural light#open area#boating#sunny#transporting#railing#metal#no horizon#far-away horizo
D:/HDRplus_dataset/train/input/33TJ_20150723_155547_550.jpg,481,conference_room#lock_chamber#office_cubicles#restaurant#offic,man-made#natural light#enclosed area#no horizon#reading#boating#glass#wood#ocean#clot
D:/HDRplus_dataset/train/input/33TJ_20150723_155851_160.jpg,482,lock_chamber#promenade#boat_deck#canal/urban#landing_dec,man-made#natural light#open area#transporting#sunny#far-away horizon#boating#metal#no horizon#workin
D:/HDRplus_dataset/train/input/33TJ_20150723_165054_019.jpg,483,canal/urban#promenade#boardwalk#slum#lock_chambe,man-made#natural light#open area#no horizon#railing#sunny#clouds#metal#transporting#socializin
D:/HDRplus_dataset/train/input/33TJ_20150723_165156_097.jpg,484,bazaar/outdoor#bus_station/indoor#arcade#slum#stree,man-made#natural light#open area#no horizon#transporting#socializing#sunny#clouds#driving#glas
D:/HDRplus_dataset/train/input/33TJ_20150723_175821_159.jpg,485,street#alley#residential_neighborhood#driveway#medin,natural light#man-made#open area#driving#no horizon#biking#asphalt#pavement#transporting#tree
D:/HDRplus_dataset/train/input/33TJ_20150723_180025_178.jpg,486,embassy#amphitheater#dam#water_park#campu,natural light#open area#man-made#trees#foliage#leaves#vegetation#sunny#no horizon#vertical component
D:/HDRplus_dataset/train/input/33TJ_20150723_180512_923.jpg,487,village#beach_house#slum#kasbah#rui,open area#natural light#man-made#foliage#trees#vegetation#leaves#sunny#no horizon#shrubber
D:/HDRplus_dataset/train/input/33TJ_20150723_182619_837.jpg,488,tree_farm#watering_hole#golf_course#highway#desert/san,natural light#open area#man-made#trees#foliage#sunny#leaves#vegetation#no horizon#natura
D:/HDRplus_dataset/train/input/33TJ_20150723_183042_276.jpg,489,crosswalk#driveway#cemetery#zen_garden#amphitheate,no horizon#natural light#man-made#trees#open area#foliage#leaves#vegetation#pavement#bikin
D:/HDRplus_dataset/train/input/33TJ_20150723_183605_333.jpg,490,medina#embassy#residential_neighborhood#street#alle,man-made#natural light#open area#trees#no horizon#driving#foliage#pavement#sunny#bikin
D:/HDRplus_dataset/train/input/33TJ_20150723_183854_470.jpg,491,residential_neighborhood#street#highway#embassy#crosswal,natural light#open area#man-made#driving#asphalt#biking#pavement#trees#no horizon#transportin
D:/HDRplus_dataset/train/input/33TJ_20150723_184246_613.jpg,492,church/outdoor#mosque/outdoor#tower#embassy#castl,man-made#open area#natural light#vertical components#driving#asphalt#clouds#touring#sunny#bikin
D:/HDRplus_dataset/train/input/33TJ_20150723_184353_374.jpg,493,mosque/outdoor#church/outdoor#courthouse#embassy#castl,open area#man-made#natural light#vertical components#touring#sunny#trees#clouds#foliage#gras
D:/HDRplus_dataset/train/input/33TJ_20150723_205413_646.jpg,494,promenade#highway#balcony/interior#bridge#lock_chambe,man-made#open area#natural light#far-away horizon#clouds#sunny#transporting#vertical components#boating#tourin
D:/HDRplus_dataset/train/input/33TJ_20150726_204613_133.jpg,495,park#cemetery#playground#sky#residential_neighborhoo,trees#open area#foliage#natural light#man-made#leaves#vegetation#no horizon#grass#natura
D:/HDRplus_dataset/train/input/33TJ_20150727_184502_921.jpg,496,embassy#hotel/outdoor#courthouse#hospital#museum/outdoo,man-made#natural light#open area#vertical components#no horizon#clouds#sunny#touring#foliage#glas
D:/HDRplus_dataset/train/input/33TJ_20150729_125805_415.jpg,497,garage/outdoor#beach_house#residential_neighborhood#driveway#manufactured_hom,natural light#open area#man-made#trees#foliage#sunny#leaves#vegetation#no horizon#pavemen
D:/HDRplus_dataset/train/input/33TJ_20150729_152424_644.jpg,498,picnic_area#tree_farm#corral#oast_house#far,natural light#open area#man-made#trees#foliage#sunny#vegetation#leaves#no horizon#gras
D:/HDRplus_dataset/train/input/33TJ_20150729_154124_047.jpg,499,swimming_hole#raft#watering_hole#picnic_area#lagoo,natural light#open area#trees#foliage#no horizon#natural#boating#leaves#moist#vegetatio
D:/HDRplus_dataset/train/input/33TJ_20150729_162417_741.jpg,500,forest/broadleaf#tree_farm#sky#rainforest#orchar,natural light#trees#open area#foliage#leaves#vegetation#natural#no horizon#sunny#campin
D:/HDRplus_dataset/train/input/33TJ_20150729_162902_471.jpg,501,forest/broadleaf#rainforest#forest_path#campsite#swam,no horizon#trees#foliage#natural light#leaves#natural#vegetation#open area#hiking#campin
D:/HDRplus_dataset/train/input/33TJ_20150729_163731_786.jpg,502,forest_road#forest_path#rainforest#forest/broadleaf#boardwal,trees#no horizon#natural light#open area#foliage#leaves#vegetation#natural#biking#man-mad
D:/HDRplus_dataset/train/input/33TJ_20150729_164051_450.jpg,503,elevator_shaft#windmill#rope_bridge#bridge#amusement_par,man-made#natural light#no horizon#open area#vertical components#metal#trees#foliage#leaves#vegetatio
D:/HDRplus_dataset/train/input/33TJ_20150729_165511_439.jpg,504,campsite#picnic_area#forest/broadleaf#rainforest#japanese_garde,trees#natural light#no horizon#foliage#open area#leaves#vegetation#natural#camping#hikin
D:/HDRplus_dataset/train/input/33TJ_20150729_173240_706.jpg,505,swimming_hole#raft#lagoon#river#watering_hol,natural light#open area#trees#foliage#natural#boating#swimming#moist#leaves#vegetatio
D:/HDRplus_dataset/train/input/33TJ_20150729_174741_182.jpg,506,tree_farm#sky#forest/broadleaf#ski_slope#mountain_snow,open area#trees#natural light#natural#foliage#leaves#vegetation#no horizon#camping#sunn
D:/HDRplus_dataset/train/input/33TJ_20150729_180856_749.jpg,507,manufactured_home#motel#patio#hunting_lodge/outdoor#porc,man-made#no horizon#natural light#wood#glass#open area#foliage#leaves#trees#vegetatio
D:/HDRplus_dataset/train/input/33TJ_20150729_181007_852.jpg,508,amusement_park#tree_farm#playground#water_park#picnic_are,no horizon#foliage#man-made#natural light#trees#leaves#vegetation#open area#shrubbery#soothin
D:/HDRplus_dataset/train/input/33TJ_20150729_181056_299.jpg,509,patio#playground#beer_garden#restaurant_patio#campsit,man-made#no horizon#natural light#wood#enclosed area#semi-enclosed area#open area#socializing#metal#eatin
D:/HDRplus_dataset/train/input/33TJ_20150729_181237_134.jpg,510,patio#beer_garden#television_studio#campsite#picnic_are,no horizon#man-made#foliage#natural light#trees#leaves#vegetation#enclosed area#open area#clot
D:/HDRplus_dataset/train/input/33TJ_20150729_184859_350.jpg,511,beer_hall#pub/indoor#beauty_salon#ice_cream_parlor#coffee_sho,no horizon#enclosed area#man-made#indoor lighting#wood#cloth#socializing#eating#glass#workin
D:/HDRplus_dataset/train/input/33TJ_20150729_192407_599.jpg,512,beer_hall#pub/indoor#amusement_arcade#arcade#bazaar/indoo,no horizon#enclosed area#man-made#indoor lighting#socializing#cloth#glass#congregating#waiting in line#gloss
D:/HDRplus_dataset/train/input/33TJ_20150730_191520_004.jpg,513,parking_lot#junkyard#gas_station#motel#racewa,open area#man-made#natural light#driving#asphalt#clouds#transporting#far-away horizon#biking#sunn
D:/HDRplus_dataset/train/input/33TJ_20150730_201556_385.jpg,514,sauna#restaurant#coffee_shop#classroom#dining_hal,enclosed area#no horizon#man-made#cloth#socializing#wood#eating#reading#indoor lighting#natural ligh
D:/HDRplus_dataset/train/input/33TJ_20150730_201700_327.jpg,515,classroom#art_school#coffee_shop#sauna#beauty_salo,no horizon#enclosed area#man-made#cloth#wood#natural light#socializing#warm#eating#congregatin
D:/HDRplus_dataset/train/input/33TJ_20150731_191218_412.jpg,516,home_theater#bow_window/indoor#movie_theater/indoor#porch#train_interio,no horizon#man-made#enclosed area#natural light#wood#foliage#trees#reading#vegetation#soothin
D:/HDRplus_dataset/train/input/33TJ_20150731_214303_007.jpg,517,ice_skating_rink/outdoor#beer_hall#embassy#ticket_booth#drivewa,man-made#no horizon#open area#natural light#indoor lighting#enclosed area#cloth#socializing#congregating#tree
D:/HDRplus_dataset/train/input/33TJ_20150731_221900_339.jpg,518,beer_hall#pub/indoor#beauty_salon#bar#wet_ba,no horizon#enclosed area#man-made#indoor lighting#cloth#socializing#working#congregating#glass#stressfu
D:/HDRplus_dataset/train/input/33TJ_20150731_233423_240.jpg,519,discotheque#beer_hall#pub/indoor#bar#basemen,no horizon#enclosed area#indoor lighting#man-made#socializing#cloth#congregating#eating#wood#spectatin
D:/HDRplus_dataset/train/input/33TJ_20150801_000023_911.jpg,520,gas_station#motel#phone_booth#ticket_booth#fastfood_restauran,man-made#no horizon#indoor lighting#driving#asphalt#open area#natural light#vertical components#biking#glas
D:/HDRplus_dataset/train/input/33TJ_20150810_140518_848.jpg,521,street#medina#crosswalk#alley#courtyar,man-made#natural light#open area#no horizon#driving#pavement#asphalt#biking#sunny#transportin
D:/HDRplus_dataset/train/input/33TJ_20150810_140637_256.jpg,522,embassy#courthouse#library/outdoor#parking_garage/outdoor#hospita,man-made#natural light#open area#no horizon#vertical components#brick#glass#sunny#driving#cloud
D:/HDRplus_dataset/train/input/33TJ_20150810_160003_542.jpg,523,mountain_path#desert/vegetation#desert_road#tundra#valle,natural light#open area#natural#sunny#hiking#far-away horizon#rugged scene#climbing#vegetation#cloud
D:/HDRplus_dataset/train/input/33TJ_20150810_162520_459.jpg,524,desert_road#highway#mountain_path#badlands#desert/vegetatio,natural light#open area#sunny#rugged scene#natural#far-away horizon#climbing#hiking#clouds#dr
D:/HDRplus_dataset/train/input/33TJ_20150810_162635_811.jpg,525,mountain_path#desert_road#desert/vegetation#forest_road#canyo,open area#natural light#natural#sunny#rugged scene#hiking#climbing#far-away horizon#foliage#vegetatio
D:/HDRplus_dataset/train/input/33TJ_20150810_162728_218.jpg,526,tree_farm#badlands#canyon#mountain_path#mountai,open area#natural light#natural#trees#foliage#rugged scene#vegetation#leaves#climbing#roc
D:/HDRplus_dataset/train/input/33TJ_20150810_162835_319.jpg,527,desert/vegetation#mountain_path#badlands#campsite#tundr,natural light#open area#rugged scene#natural#far-away horizon#sunny#hiking#climbing#dry#dir
D:/HDRplus_dataset/train/input/33TJ_20150810_165332_199.jpg,528,tree_farm#mountain_path#forest_road#rainforest#desert/vegetatio,natural light#open area#foliage#natural#trees#vegetation#leaves#sunny#hiking#no horizo
D:/HDRplus_dataset/train/input/33TJ_20150810_170408_654.jpg,529,mountain_path#tree_farm#mountain#forest_road#valle,open area#natural light#natural#foliage#trees#vegetation#hiking#leaves#climbing#rugged scen
D:/HDRplus_dataset/train/input/33TJ_20150810_170510_959.jpg,530,raft#swamp#rainforest#tree_farm#rive,natural light#open area#natural#trees#foliage#vegetation#leaves#hiking#sunny#no horizo
D:/HDRplus_dataset/train/input/33TJ_20150810_170816_237.jpg,531,tree_farm#lake/natural#mountain#islet#rive,open area#natural light#natural#trees#foliage#vegetation#leaves#hiking#sunny#far-away horizo
D:/HDRplus_dataset/train/input/33TJ_20150810_170920_031.jpg,532,balcony/interior#rope_bridge#mountain_path#ski_slope#rainfores,natural light#open area#trees#foliage#leaves#vegetation#man-made#sunny#natural#climbin
D:/HDRplus_dataset/train/input/33TJ_20150810_171220_569.jpg,533,balcony/interior#lock_chamber#swamp#rope_bridge#promenad,natural light#open area#trees#foliage#man-made#leaves#vegetation#sunny#natural#boatin
D:/HDRplus_dataset/train/input/33TJ_20150810_173750_121.jpg,534,tree_farm#igloo#swimming_hole#mountain_path#ski_slop,natural light#open area#no horizon#trees#foliage#natural#leaves#vegetation#sunny#rugged scen
D:/HDRplus_dataset/train/input/33TJ_20150810_173920_902.jpg,535,desert_road#highway#forest_road#mountain_path#mountai,open area#natural light#climbing#natural#far-away horizon#rugged scene#sunny#man-made#hiking#no horizo
D:/HDRplus_dataset/train/input/33TJ_20150810_190658_236.jpg,536,jail_cell#locker_room#natural_history_museum#bank_vault#science_museu,no horizon#enclosed area#man-made#cloth#indoor lighting#socializing#glass#wood#vertical components#congregatin
D:/HDRplus_dataset/train/input/33TJ_20150810_191223_224.jpg,537,jail_cell#locker_room#natural_history_museum#bank_vault#beauty_salo,no horizon#enclosed area#man-made#cloth#glass#indoor lighting#wood#vertical components#reading#socializin
D:/HDRplus_dataset/train/input/33TJ_20150810_191812_300.jpg,538,train_interior#bow_window/indoor#home_theater#airplane_cabin#television_roo,enclosed area#no horizon#man-made#natural light#reading#soothing#wood#glass#cloth#carpe
D:/HDRplus_dataset/train/input/33TJ_20150810_194334_766.jpg,539,beach_house#alley#driveway#oast_house#medin,natural light#open area#man-made#foliage#vegetation#no horizon#sunny#leaves#trees#gras
D:/HDRplus_dataset/train/input/33TJ_20150810_194436_488.jpg,540,sky#ice_shelf#promenade#tundra#volleyball_court/outdoo,open area#natural light#far-away horizon#clouds#man-made#sunny#dry#natural#ocean#boatin
D:/HDRplus_dataset/train/input/33TJ_20150810_194539_918.jpg,541,beach#ocean#ice_shelf#lagoon#ice_flo,natural light#open area#far-away horizon#boating#natural#ocean#clouds#swimming#sunny#divin
D:/HDRplus_dataset/train/input/33TJ_20150810_194922_367.jpg,542,ice_shelf#sky#snowfield#iceberg#ice_flo,open area#far-away horizon#natural light#natural#clouds#ocean#boating#swimming#sunny#col
D:/HDRplus_dataset/train/input/33TJ_20150810_204925_330.jpg,543,beer_hall#pub/indoor#restaurant#dining_hall#sushi_ba,no horizon#enclosed area#man-made#cloth#socializing#eating#indoor lighting#congregating#wood#workin
D:/HDRplus_dataset/train/input/33TJ_20150811_091951_507.jpg,544,restaurant_patio#porch#beer_garden#beer_hall#dining_hal,no horizon#man-made#natural light#socializing#cloth#eating#enclosed area#trees#wood#foliag
D:/HDRplus_dataset/train/input/33TJ_20150811_093420_941.jpg,545,beer_garden#restaurant_patio#porch#beer_hall#food_cour,no horizon#man-made#natural light#cloth#enclosed area#socializing#trees#eating#wood#foliag
D:/HDRplus_dataset/train/input/33TJ_20150811_101542_142.jpg,546,lagoon#beach_house#islet#beach#volleyball_court/outdoo,open area#natural light#far-away horizon#sunny#boating#natural#swimming#warm#ocean#cloud
D:/HDRplus_dataset/train/input/33TJ_20150811_102341_844.jpg,547,ice_floe#iceberg#ice_shelf#tundra#desert/vegetatio,open area#natural light#natural#far-away horizon#sunny#boating#rugged scene#swimming#vegetation#ocea
